id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q10353660,President of the Republic of the Congo,Q971,Q971,,Q878300,1959-11-21,,,,
Q49001219,Vice President of the Republic of the Congo,Q971,,,,1960,1979,,,Vice President of the Republic of the Congo
Q30101451,Prime Minister of the Republic of the Congo,Q971,Q971,,Q932245,,,,,
Q112320732,Vice-Prime Minister,Q971,Q971,,,,,,,
Q112320656,Minister of Agriculture,Q971,Q971,,,,,,,
Q112320657,Minister of Civic Education,Q971,Q971,,,,,,,
Q112320658,Minister of Civil Service,Q971,Q971,,,,,,,
Q112320660,Minister of Commerce,Q971,Q971,,,,,,,
Q112320661,Minister of Communications,Q971,Q971,,,,,,,
Q112320662,Minister of Construction,Q971,Q971,,,,,,,
Q112320664,Minister of Cooperation,Q971,Q971,,,,,,,
Q112315782,Minister of Culture and Arts,Q971,Q971,,,,,,,
Q112320665,Minister of Defence,Q971,Q971,,,,,,,
Q112320668,Minister of Economy,Q971,Q971,,,,,,,
Q112320669,Minister of Education,Q971,Q971,,,,,,,
Q112320671,Minister of Energy,Q971,Q971,,,,,,,
Q112581407,Minister of the Environment,Q971,Q971,,,,,,,
Q112320672,Minister of Equipment,Q971,Q971,,,,,,,
Q112320673,Minister of Finance,Q971,Q971,,,,,,,
Q112320674,Minister of Fishing,Q971,Q971,,,,,,,
Q18204385,Minister of Foreign Affairs of the Republic of Congo,Q971,Q971,,,,,,,Minister of Foreign Affairs (Republic of the Congo)
Q112320675,Minister of Forestry,Q971,Q971,,,,,,,
Q98966140,Health minister of the Republic of the Congo,Q971,Q971,,,,,,,
Q112320677,Minister of Higher Education,Q971,Q971,,,,,,,
Q112320678,Minister of Hydrocarbons,Q971,Q971,,,,,,,
Q112320681,Minister of Industrial Development,Q971,Q971,,,,,,,
Q112320684,Minister of Industry,Q971,Q971,,,,,,,
Q112320686,Minister of Interior,Q971,Q971,,,,,,,
Q112581524,Minister of International Cooperation,Q971,Q971,,,,,,,
Q112320688,Minister of Justice,Q971,Q971,,,,,,,
Q112320689,Minister of Labour,Q971,Q971,,,,,,,
Q112320690,Minister of Land,Q971,Q971,,,,,,,
Q112320691,Minister of Maritime Economy and Merchant Navy,Q971,Q971,,,,,,,
Q112320693,Minister of Mines,Q971,Q971,,,,,,,
Q112320695,Minister of National Defence,Q971,Q971,,,,,,,
Q112320696,Minister of Planning,Q971,Q971,,,,,,,
Q112320698,Minister of Posts and Telecommunications,Q971,Q971,,,,,,,
Q112320699,Minister of Reconstruction and Urban Development,Q971,Q971,,,,,,,
Q112320701,Minister of Regional Integration,Q971,Q971,,,,,,,
Q112320702,Minister of Regional Planning,Q971,Q971,,,,,,,
Q112320703,Minister of Scientific Research,Q971,Q971,,,,,,,
Q112320705,Minister of Security and Public Order,Q971,Q971,,,,,,,
Q112320707,Minister of Small and Medium Enterprises and Handicrafts,Q971,Q971,,,,,,,
Q112320708,Minister of Social Affairs,Q971,Q971,,,,,,,
Q112320711,Minister of Special Economic Zones,Q971,Q971,,,,,,,
Q112320713,Minister of Sports,Q971,Q971,,,,,,,
Q112320714,Minister of State Control,Q971,Q971,,,,,,,
Q112320715,Minister of Sustainable Development,Q971,Q971,,,,,,,
Q112320718,Minister of Territorial Administration,Q971,Q971,,,,,,,
Q112320719,Minister of Territory Administration,Q971,Q971,,,,,,,
Q112581548,Minister of Territorial Development,Q971,Q971,,,,,,,
Q112320720,Minister of Tourism,Q971,Q971,,,,,,,
Q112320722,Minister of Trade,Q971,Q971,,,,,,,
Q112320723,Minister of Transport,Q971,Q971,,,,,,,
Q112581688,Minister of Vocational Training and Employment,Q971,Q971,,,,,,,
Q112320727,Minister of Women,Q971,Q971,,,,,,,
Q112320728,Minister of Youth and Sports,Q971,Q971,,,,,,,
Q112320655,Minister at the Presidency,Q971,Q971,,,,,,,
Q112320731,Minister without Portfolio,Q971,Q971,,,,,,,
Q112581673,Minister Delegate to the Prime Minister,Q971,Q971,,,,,,,
Q112320653,Minister Delegate in the Ministry of Construction,Q971,Q971,,,,,,,
Q112581013,Minister Delegate to the Minister of Finance,Q971,Q971,,,,,,,
Q112320654,Minister Delegate in the Ministry of Foreign Affairs,Q971,Q971,,,,,,,
Q112581010,Minister Delegate to the Minister of the Interior,Q971,Q971,,,,,,,
Q112320644,Government Secretary General,Q971,Q971,,,,,,,
